ISO,Spool,Subsystem,Test Pack,Pressure,Hydro Group,Module,Assembly,LF,Size,Conn,EHT,Insul,Stage
R01-PA-567-O-6247-05,R01-PA-567-O-6247-05-2,17.01-C12,TP-17.01-C12-001,450 PSIG,BULK TEST 4,Module 24,In-Rack,39.98,6,Weld,NO,NO,HYDRO
R01-PA-567-O-6247-05,R01-PA-567-O-6247-05-3,17.01-C12,TP-17.01-C12-001,450 PSIG,BULK TEST 4,Module 23,In-Rack,24.9,6,Weld,NO,NO,HYDRO
R01-PA-567-O-6247-06,R01-PA-567-O-6247-06-1,17.01-C12,TP-17.01-C12-001,450 PSIG,BULK TEST 4,Module 25,In-Rack,19.67,2,Lokring,NO,NO,INSTALL
R01-PA-567-O-6247-06,R01-PA-567-O-6247-06-2,17.01-C12,TP-17.01-C12-001,450 PSIG,BULK TEST 4,Module 25,In-Rack,40.03,2,Lokring,NO,NO,INSTALL
R01-PA-567-O-6247-06,R01-PA-567-O-6247-06-3,17.01-C12,TP-17.01-C12-001,450 PSIG,BULK TEST 4,Module 24,In-Rack,21.89,2,Lokring,NO,NO,INSTALL
R01-PA-567-O-6247-06,R01-PA-567-O-6247-06-4,17.01-C12,TP-17.01-C12-001,450 PSIG,BULK TEST 4,Module 24,In-Rack,19.94,2,Lokring,NO,NO,INSTALL
R01-PA-567-O-6247-06,R01-PA-567-O-6247-06-5,17.01-C12,TP-17.01-C12-001,450 PSIG,BULK TEST 4,Module 24,In-Rack,39.98,2,Lokring,NO,NO,INSTALL
R01-PA-567-O-6247-06,R01-PA-567-O-6247-06-6,17.01-C12,TP-17.01-C12-001,450 PSIG,BULK TEST 4,Module 24,In-Rack,40.03,2,Lokring,NO,NO,INSTALL
R01-PA-567-O-6247-07,R01-PA-567-O-6247-07-1,17.01-C12,TP-17.01-C12-001,450 PSIG,BULK TEST 4,Module 26,In-Rack,40.06,3,Lokring,NO,NO,INSTALL
R01-PA-567-O-6247-07,R01-PA-567-O-6247-07-2,17.01-C12,TP-17.01-C12-001,450 PSIG,BULK TEST 4,Module 26,In-Rack,23.1,3,Lokring,NO,NO,INSTALL
R01-PA-567-O-6247-07,R01-PA-567-O-6247-07-3,17.01-C12,TP-17.01-C12-001,450 PSIG,BULK TEST 4,Module 25,In-Rack,39.98,3,Lokring,NO,NO,INSTALL
R01-PA-567-O-6247-08,R01-PA-567-O-6247-08-1,17.01-C12,TP-17.01-C12-001,450 PSIG,BULK TEST 4,Module 27,In-Rack,40.03,8,Weld,NO,NO,INSTALL
R01-PA-567-O-6247-08,R01-PA-567-O-6247-08-2,17.01-C12,TP-17.01-C12-001,450 PSIG,BULK TEST 4,Module 26,In-Rack,19.49,8,Weld,NO,NO,INSTALL
R01-PA-567-O-6247-08,R01-PA-567-O-6247-08-3,17.01-C12,TP-17.01-C12-001,450 PSIG,BULK TEST 4,Module 26,In-Rack,5.71,3,Weld,NO,NO,INSTALL
R01-PA-567-O-6247-08,R01-PA-567-O-6247-08-4,17.01-C12,TP-17.01-C12-001,450 PSIG,BULK TEST 4,Module 26,In-Rack,40.06,3,Weld,NO,NO,INSTALL
R01-PA-567-O-6247-08,R01-PA-567-O-6247-08-5,17.01-C12,TP-17.01-C12-001,450 PSIG,BULK TEST 4,Module 26,In-Rack,13.71,3,Weld,NO,NO,INSTALL
R01-PA-567-O-6247-08,R01-PA-567-O-6247-08-6,17.01-C12,TP-17.01-C12-001,450 PSIG,BULK TEST 4,Module 26,In-Rack,38.63,8,Weld,NO,NO,INSTALL
R01-PA-567-O-6247-09,R01-PA-567-O-6247-09-1,17.01-C12,TP-17.01-C12-006,450 PSIG,R05 Hydrotest Group,Module 28,In-Rack,14.58,3,Lokring,NO,NO,HYDRO
R01-PA-567-O-6247-09,R01-PA-567-O-6247-09-2,17.01-C12,TP-17.01-C12-001,450 PSIG,BULK TEST 4,Module 28,In-Rack,20.61,3,Lokring,NO,NO,HYDRO
R01-PA-567-O-6247-09,R01-PA-567-O-6247-09-3,17.01-C12,TP-17.01-C12-001,450 PSIG,BULK TEST 4,Module 27,In-Rack,19.88,3,Lokring,NO,NO,HYDRO
R01-PA-567-O-6247-10,R01-PA-567-O-6247-10-1,17.01-C12,TP-17.01-C12-006,450 PSIG,R05 Hydrotest Group,Module 29,In-Rack,39.98,6,Weld,NO,NO,INSTALL
R01-PA-567-O-6247-10,R01-PA-567-O-6247-10-2,17.01-C12,TP-17.01-C12-006,450 PSIG,R05 Hydrotest Group,Module 28,In-Rack,33.81,6,Weld,NO,NO,INSTALL
R01-PA-567-O-6247-10,R01-PA-567-O-6247-10-3,17.01-C12,TP-17.01-C12-006,450 PSIG,R05 Hydrotest Group,Module 28,In-Rack,40.06,6,Weld,NO,NO,INSTALL
R01-PA-567-O-6247-11,R01-PA-567-O-6247-11-1,17.01-C12,TP-17.01-C12-006,450 PSIG,R05 Hydrotest Group,Module 29,In-Rack,32.31,3,Lokring,NO,NO,HYDRO
R01-PA-567-O-6247-11,R01-PA-567-O-6247-11-2,17.01-C12,TP-17.01-C12-006,450 PSIG,R05 Hydrotest Group,Module 29,In-Rack,21.73,3,Lokring,NO,NO,HYDRO
R01-PA-567-O-6247-11,R01-PA-567-O-6247-11-3,17.01-C12,TP-17.01-C12-006,450 PSIG,R05 Hydrotest Group,Module 29,In-Rack,39.98,2,Lokring,NO,NO,INSTALL
R01-PA-567-O-6250-01,R01-PA-567-O-6250-01-1,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,21.47,3,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-01,R01-PA-567-O-6250-01-2,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,18.78,3,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-01,R01-PA-567-O-6250-01-3,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,5.7,3,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-01,R01-PA-567-O-6250-01-4,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,39.98,3,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-02,R01-PA-567-O-6250-02-1,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,40.06,3,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-02,R01-PA-567-O-6250-02-2,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,39.95,3,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-02,R01-PA-567-O-6250-02-3,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,7.72,3,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-02,R01-PA-567-O-6250-02-4,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,25.04,3,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-02,R01-PA-567-O-6250-02-5,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,8.32,3,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-03,R01-PA-567-O-6250-03-1,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,39.95,4,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-03,R01-PA-567-O-6250-03-2,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,40.06,4,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-03,R01-PA-567-O-6250-03-3,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,40.06,8,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-03,R01-PA-567-O-6250-03-4,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,39.95,4,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-04,R01-PA-567-O-6250-04-1,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,1.39,2,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-04,R01-PA-567-O-6250-04-2,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,1.83,4,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-04,R01-PA-567-O-6250-04-3,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,39.98,4,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-04,R01-PA-567-O-6250-04-4,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,19.94,4,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-04,R01-PA-567-O-6250-04-5,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,1.46,16,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-04,R01-PA-567-O-6250-04-6,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,40.06,4,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-05,R01-PA-567-O-6250-05-1,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,39.98,4,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-05,R01-PA-567-O-6250-05-2,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,20.01,4,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-05,R01-PA-567-O-6250-05-3,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,13.23,0.75,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-05,R01-PA-567-O-6250-05-4,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,11.82,0.75,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-05,R01-PA-567-O-6250-05-5,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,2.14,0.75,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-06,R01-PA-567-O-6250-06-1,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,7.1,6,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-06,R01-PA-567-O-6250-06-2,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,39.98,6,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-06,R01-PA-567-O-6250-06-3,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,21.23,6,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-06,R01-PA-567-O-6250-06-4,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,11.75,6,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-06,R01-PA-567-O-6250-06-5,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,40.01,6,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-06,R01-PA-567-O-6250-06-6,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,40.36,6,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-06,R01-PA-567-O-6250-06-7,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,40.01,6,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-06,R01-PA-567-O-6250-06-8,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,40.01,6,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-07,R01-PA-567-O-6250-07-1,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,40,6,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-07,R01-PA-567-O-6250-07-2,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,39.98,6,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-07,R01-PA-567-O-6250-07-3,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,40.01,6,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-07,R01-PA-567-O-6250-07-4,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,34.03,6,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-08,R01-PA-567-O-6250-08-1,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,44.45,6,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-08,R01-PA-567-O-6250-08-2,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,40.01,6,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-08,R01-PA-567-O-6250-08-3,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,23.36,6,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-08,R01-PA-567-O-6250-08-4,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,11.86,6,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-08,R01-PA-567-O-6250-08-5,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,23.45,6,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-08,R01-PA-567-O-6250-08-6,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,40.01,6,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-09,R01-PA-567-O-6250-09-1,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,40.01,6,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-09,R01-PA-567-O-6250-09-2,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,39.95,6,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-09,R01-PA-567-O-6250-09-3,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,39.98,6,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-09,R01-PA-567-O-6250-09-4,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,39.98,6,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-09,R01-PA-567-O-6250-09-5,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,39.98,6,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-10,R01-PA-567-O-6250-10-1,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,40.06,6,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-10,R01-PA-567-O-6250-10-2,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,22.69,6,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-10,R01-PA-567-O-6250-10-3,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,21.95,6,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-10,R01-PA-567-O-6250-10-4,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,22.69,6,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-11,R01-PA-567-O-6250-11-1,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,Module 01,At-Grade,39.98,6,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-11,R01-PA-567-O-6250-11-2,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,23.09,6,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-11,R01-PA-567-O-6250-11-3,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,40.06,6,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-11,R01-PA-567-O-6250-11-4,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,24.43,6,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6250-11,R01-PA-567-O-6250-11-5,31.01-ETHY,TP-31.01-ETHY-001,3150 PSIG,SINGLE,No Module,At-Grade,22.11,6,Weld,NO,NO,ASSEMBLE
R01-PA-567-O-6265-09,R01-PA-567-O-6265-09-5,24.01-C2P,TP-24.01-C2P-002,1100 PSIG,SINGLE,No Module,In-Rack,39.99,3,Weld,NO,YES,HYDRO
R01-PA-567-WW-005-01,R01-PA-567-WW-005-01-1,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 02,In-Rack,5.18,4,Weld,NO,NO,INSTALL
R01-PA-567-WW-005-01,R01-PA-567-WW-005-01-2,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 02,In-Rack,16.89,4,Weld,NO,NO,INSTALL
R01-PA-567-WW-005-01,R01-PA-567-WW-005-01-3,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 01,In-Rack,16.96,4,Weld,NO,NO,INSTALL
R01-PA-567-WW-005-01,R01-PA-567-WW-005-01-4,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 01,In-Rack,39.98,4,Weld,NO,NO,INSTALL
R01-PA-567-WW-005-02,R01-PA-567-WW-005-02-1,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 04,In-Rack,20.01,4,Weld,NO,NO,INSTALL
R01-PA-567-WW-005-02,R01-PA-567-WW-005-02-2,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 03,In-Rack,36.65,4,Weld,NO,NO,INSTALL
R01-PA-567-WW-005-02,R01-PA-567-WW-005-02-3,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 03,In-Rack,39.98,4,Weld,NO,NO,INSTALL
R01-PA-567-WW-005-02,R01-PA-567-WW-005-02-4,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 03,In-Rack,19.97,4,Weld,NO,NO,INSTALL
R01-PA-567-WW-005-03,R01-PA-567-WW-005-03-1,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 05,In-Rack,40.03,3,Lokring,NO,NO,INSTALL
R01-PA-567-WW-005-03,R01-PA-567-WW-005-03-2,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 05,In-Rack,20.01,3,Lokring,NO,NO,INSTALL
R01-PA-567-WW-005-03,R01-PA-567-WW-005-03-3,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 05,In-Rack,39.95,3,Lokring,NO,NO,INSTALL
R01-PA-567-WW-005-03,R01-PA-567-WW-005-03-4,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 05,In-Rack,39.95,3,Lokring,NO,NO,INSTALL
R01-PA-567-WW-005-03,R01-PA-567-WW-005-03-5,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 04,In-Rack,37.47,3,Lokring,NO,NO,INSTALL
R01-PA-567-WW-005-04,R01-PA-567-WW-005-04-1,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 05,In-Rack,31.7,3,Lokring,NO,NO,INSTALL
R01-PA-567-WW-005-04,R01-PA-567-WW-005-04-2,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 05,In-Rack,17.27,3,Lokring,NO,NO,INSTALL
R01-PA-567-WW-005-04,R01-PA-567-WW-005-04-3,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 05,In-Rack,15.58,3,Lokring,NO,NO,INSTALL
R01-PA-567-WW-005-05,R01-PA-567-WW-005-05-1,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 07,In-Rack,17.7,3,Lokring,NO,NO,INSTALL
R01-PA-567-WW-005-05,R01-PA-567-WW-005-05-2,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 06,In-Rack,15.37,3,Lokring,NO,NO,INSTALL
R01-PA-567-WW-005-05,R01-PA-567-WW-005-05-3,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 06,In-Rack,39.95,3,Lokring,NO,NO,INSTALL
R01-PA-567-WW-005-05,R01-PA-567-WW-005-05-4,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 06,In-Rack,20.01,3,Lokring,NO,NO,INSTALL
R01-PA-567-WW-005-06,R01-PA-567-WW-005-06-1,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 08,In-Rack,38.71,3,Lokring,NO,NO,INSTALL
R01-PA-567-WW-005-06,R01-PA-567-WW-005-06-2,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 08,In-Rack,26.64,3,Lokring,NO,NO,INSTALL
R01-PA-567-WW-005-06,R01-PA-567-WW-005-06-3,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 08,In-Rack,39.98,3,Lokring,NO,NO,INSTALL
R01-PA-567-WW-005-06,R01-PA-567-WW-005-06-4,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 07,In-Rack,40.06,3,Lokring,NO,NO,INSTALL
R01-PA-567-WW-005-07,R01-PA-567-WW-005-07-1,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 10,In-Rack,22.74,3,Lokring,NO,NO,INSTALL
R01-PA-567-WW-005-07,R01-PA-567-WW-005-07-2,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 09,In-Rack,14.34,8,Weld,NO,NO,INSTALL
R01-PA-567-WW-005-07,R01-PA-567-WW-005-07-3,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 09,In-Rack,11.9,8,Weld,NO,NO,INSTALL
R01-PA-567-WW-005-07,R01-PA-567-WW-005-07-4,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 09,In-Rack,24.67,8,Weld,NO,NO,INSTALL
R01-PA-567-WW-005-07,R01-PA-567-WW-005-07-5,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 08,In-Rack,12.24,8,Weld,NO,NO,INSTALL
R01-PA-567-WW-005-08,R01-PA-567-WW-005-08-1,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 11,In-Rack,39.98,8,Weld,NO,NO,INSTALL
R01-PA-567-WW-005-08,R01-PA-567-WW-005-08-2,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 11,In-Rack,40.03,8,Weld,NO,NO,INSTALL
R01-PA-567-WW-005-08,R01-PA-567-WW-005-08-3,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 11,In-Rack,40.95,8,Weld,NO,NO,INSTALL
R01-PA-567-WW-005-08,R01-PA-567-WW-005-08-4,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 11,In-Rack,40.06,8,Weld,NO,NO,INSTALL
R01-PA-567-WW-005-08,R01-PA-567-WW-005-08-5,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 11,In-Rack,39.95,8,Weld,NO,NO,INSTALL
R01-PA-567-WW-005-08,R01-PA-567-WW-005-08-6,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 10,In-Rack,39.98,8,Weld,NO,NO,INSTALL
R01-PA-567-WW-005-09,R01-PA-567-WW-005-09-1,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 12,In-Rack,40.95,8,Weld,NO,NO,INSTALL
R01-PA-567-WW-005-09,R01-PA-567-WW-005-09-2,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 12,In-Rack,26.85,8,Weld,NO,NO,INSTALL
R01-PA-567-WW-005-09,R01-PA-567-WW-005-09-3,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 12,In-Rack,22.87,8,Weld,NO,NO,INSTALL
R01-PA-567-WW-005-10,R01-PA-567-WW-005-10-1,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 13,In-Rack,39.95,8,Weld,NO,NO,INSTALL
R01-PA-567-WW-005-10,R01-PA-567-WW-005-10-2,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 13,In-Rack,16.55,8,Weld,NO,NO,INSTALL
R01-PA-567-WW-005-10,R01-PA-567-WW-005-10-3,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 12,In-Rack,16.28,4,Weld,NO,NO,INSTALL
R01-PA-567-WW-005-10,R01-PA-567-WW-005-10-4,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 12,In-Rack,16.23,4,Weld,NO,NO,INSTALL
R01-PA-567-WW-005-11,R01-PA-567-WW-005-11-1,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 14,In-Rack,5.78,3,Weld,NO,NO,INSTALL
R01-PA-567-WW-005-11,R01-PA-567-WW-005-11-2,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 14,In-Rack,13.98,3,Weld,NO,NO,INSTALL
R01-PA-567-WW-005-11,R01-PA-567-WW-005-11-3,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 14,In-Rack,39.95,3,Weld,NO,NO,INSTALL
R01-PA-567-WW-005-11,R01-PA-567-WW-005-11-4,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 14,In-Rack,40.06,3,Weld,NO,NO,INSTALL
R01-PA-567-WW-005-11,R01-PA-567-WW-005-11-5,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 14,In-Rack,39.98,3,Weld,NO,NO,INSTALL
R01-PA-567-WW-005-11,R01-PA-567-WW-005-11-6,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 13,In-Rack,18.02,3,Weld,NO,NO,INSTALL
R01-PA-567-WW-005-12,R01-PA-567-WW-005-12-1,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 16,In-Rack,25.9,3,Weld,NO,NO,PRE
R01-PA-567-WW-005-12,R01-PA-567-WW-005-12-2,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 15,In-Rack,39.95,3,Weld,NO,NO,PRE
R01-PA-567-WW-005-12,R01-PA-567-WW-005-12-3,38.01-WWWCU,TP-38.01-WWWCU-002,450 PSIG,INTERFACE A,Module 15,In-Rack,8.69,3,Weld,NO,NO,PRE
